OWNER,CONSTRAINT_NAME,CONSTRAINT_TYPE,TABLE_NAME,STATUS,VALIDATED,DEFERRABLE,DEFERRED,R_OWNER,R_CONSTRAINT_NAME,DELETE_RULE,BAD,INVALID,GENERATED,SEARCH_CONDITION_VC
SYS,SYS_C00625,C,PROCEDUREJAVA$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""FLAGSLENGTH"" IS NOT NULL"
SYS,SYS_C00629,C,PROCEDUREPLSQL$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OBJ#"" IS NOT NULL"
SYS,SYS_C00630,C,PROCEDUREPLSQL$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""PROCEDURE#"" IS NOT NULL"
SYS,SYS_C00631,C,PROCEDUREPLSQL$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""ENTRYPOINT#"" IS NOT NULL"
SYS,SYS_C00662,C,PROFILE$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""PROFILE#"" IS NOT NULL"
SYS,SYS_C00663,C,PROFILE$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""RESOURCE#"" IS NOT NULL"
SYS,SYS_C00664,C,PROFILE$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""TYPE#"" IS NOT NULL"
SYS,SYS_C00665,C,PROFILE$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""LIMIT#"" IS NOT NULL"
SYS,SYS_C00666,C,PROFNAME$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""PROFILE#"" IS NOT NULL"
SYS,SYS_C00667,C,PROFNAME$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""NAME"" IS NOT NULL"
SYS,SYS_C00668,C,PROFNAME$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""FLAGS"" IS NOT NULL"
SYS,SYS_C00273,C,PROPS$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""NAME"" IS NOT NULL"
SYS,SYS_C00132,C,PROXY_DATA$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,CLIENT# IS NOT NULL
SYS,SYS_C00133,C,PROXY_DATA$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,PROXY# IS NOT NULL
SYS,SYS_C00134,C,PROXY_DATA$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,CREDENTIAL_TYPE# IS NOT NULL
SYS,SYS_C00135,C,PROXY_DATA$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,CREDENTIAL_VERSION# IS NOT NULL
SYS,SYS_C00136,C,PROXY_DATA$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,CREDENTIAL_MINOR# IS NOT NULL
SYS,SYS_C00137,C,PROXY_DATA$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,FLAGS IS NOT NULL
SYS,SYS_C00779,C,PROXY_INFO$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""CLIENT#"" IS NOT NULL"
SYS,SYS_C00780,C,PROXY_INFO$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""PROXY#"" IS NOT NULL"
SYS,SYS_C00781,C,PROXY_INFO$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""CREDENTIAL_TYPE#"" IS NOT NULL"
SYS,SYS_C00782,C,PROXY_INFO$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""FLAGS"" IS NOT NULL"
SYS,SYS_C00381,C,PROXY_REMOTE$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""NAME"" IS NOT NULL"
SYS,SYS_C00138,C,PROXY_ROLE_DATA$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,CLIENT# IS NOT NULL
SYS,SYS_C00139,C,PROXY_ROLE_DATA$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,PROXY# IS NOT NULL
SYS,SYS_C00140,C,PROXY_ROLE_DATA$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,ROLE# IS NOT NULL
SYS,SYS_C00783,C,PROXY_ROLE_INFO$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""CLIENT#"" IS NOT NULL"
SYS,SYS_C00784,C,PROXY_ROLE_INFO$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""PROXY#"" IS NOT NULL"
SYS,SYS_C00785,C,PROXY_ROLE_INFO$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""ROLE#"" IS NOT NULL"
SYS,SYS_C001332,C,PS$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""AWSEQ#"" IS NOT NULL"
SYS,SYS_C006429,C,PTSHD_SCHEMA_OBJECTS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SCHEMA_NAME"" IS NOT NULL"
SYS,SYS_C006430,C,PTSHD_SCHEMA_OBJECTS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OBJECT_NAME"" IS NOT NULL"
SYS,SYS_C006431,C,PTSHD_SCHEMA_OBJECTS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OBJECT_TYPE"" IS NOT NULL"
SYS,SYS_C006432,P,PTSHD_SCHEMA_OBJECTS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
SYS,SYS_C001599,C,PTT_FEATURE$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""STATUS"" IS NOT NULL"
SYS,SYS_C001600,C,PTT_FEATURE$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""PREFIX_VALUE"" IS NOT NULL"
SYS,SYS_C00736,C,RADM$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OBJ#"" IS NOT NULL"
SYS,SYS_C00737,C,RADM$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""PNAME"" IS NOT NULL"
SYS,SYS_C00738,C,RADM$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""ENABLE_FLAG"" IS NOT NULL"
SYS,SYS_C00758,C,RADM_CD$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OBJ#"" IS NOT NULL"
SYS,SYS_C00759,C,RADM_CD$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""INTCOL#"" IS NOT NULL"
SYS,SYS_C00760,C,RADM_CD$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""PNAME"" IS NOT NULL"
SYS,SYS_C00748,C,RADM_FPTM$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""NUMBERCOL"" IS NOT NULL"
SYS,SYS_C00749,C,RADM_FPTM$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""BINFLOATCOL"" IS NOT NULL"
SYS,SYS_C00750,C,RADM_FPTM$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""BINDOUBLECOL"" IS NOT NULL"
SYS,SYS_C00751,C,RADM_FPTM$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""DATECOL"" IS NOT NULL"
SYS,SYS_C00752,C,RADM_FPTM$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""TS_COL"" IS NOT NULL"
SYS,SYS_C00753,C,RADM_FPTM$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""TSWTZ_COL"" IS NOT NULL"
SYS,SYS_C00754,C,RADM_FPTM$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""FPVER"" IS NOT NULL"
SYS,SYS_C00755,C,RADM_FPTM_LOB$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""FPVER"" IS NOT NULL"
SYS,RADM_MC_PE_NUMBER,R,RADM_MC$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,SYS_C00746,NO ACTION,,,USER NAME,
SYS,SYS_C00739,C,RADM_MC$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OBJ#"" IS NOT NULL"
SYS,SYS_C00740,C,RADM_MC$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""INTCOL#"" IS NOT NULL"
SYS,SYS_C00741,C,RADM_MC$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""MFUNC"" IS NOT NULL"
SYS,SYS_C00742,C,RADM_MC$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""PE#"" IS NOT NULL"
SYS,SYS_C00743,C,RADM_PE$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""PE_PEXPR"" IS NOT NULL"
SYS,SYS_C00744,C,RADM_PE$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""PE_VERSION"" IS NOT NULL"
SYS,SYS_C00745,C,RADM_PE$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""PE_COMPAT"" IS NOT NULL"
SYS,SYS_C00746,P,RADM_PE$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
SYS,SYS_C00756,C,RADM_TD$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OBJ#"" IS NOT NULL"
SYS,SYS_C00757,C,RADM_TD$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""PNAME"" IS NOT NULL"
SYS,RECENT_RESOURCE_INCARNATIONS$P,P,RECENT_RESOURCE_INCARNATIONS$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,SYS_C002337,C,REC_TAB$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""EC_OBJ#"" IS NOT NULL"
SYS,SYS_C002338,C,REC_VAR$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""EC_OBJ#"" IS NOT NULL"
SYS,SYS_C00457,C,RECYCLEBIN$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OBJ#"" IS NOT NULL"
SYS,SYS_C00458,C,RECYCLEBIN$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OWNER#"" IS NOT NULL"
SYS,SYS_C00459,C,RECYCLEBIN$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OPERATION"" IS NOT NULL"
SYS,SYS_C00460,C,RECYCLEBIN$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""TYPE#"" IS NOT NULL"
SYS,SYS_C00461,C,RECYCLEBIN$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""RELATED"" IS NOT NULL"
SYS,SYS_C00462,C,RECYCLEBIN$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""BO"" IS NOT NULL"
SYS,SYS_C00463,C,RECYCLEBIN$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""PURGEOBJ"" IS NOT NULL"
SYS,SYS_C001569,C,REDEF$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""ID"" IS NOT NULL"
SYS,SYS_C001570,C,REDEF$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""NAME"" IS NOT NULL"
SYS,SYS_C001571,C,REDEF$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""STATE"" IS NOT NULL"
SYS,SYS_C001580,C,REDEF_DEP_ERROR$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""REDEF_ID"" IS NOT NULL"
SYS,SYS_C001581,C,REDEF_DEP_ERROR$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OBJ_TYPE"" IS NOT NULL"
SYS,SYS_C001582,C,REDEF_DEP_ERROR$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OBJ_OWNER"" IS NOT NULL"
SYS,SYS_C001583,C,REDEF_DEP_ERROR$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OBJ_NAME"" IS NOT NULL"
SYS,SYS_C001572,C,REDEF_OBJECT$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""REDEF_ID"" IS NOT NULL"
SYS,SYS_C001573,C,REDEF_OBJECT$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OBJ_TYPE"" IS NOT NULL"
SYS,SYS_C001574,C,REDEF_OBJECT$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OBJ_OWNER"" IS NOT NULL"
SYS,SYS_C001575,C,REDEF_OBJECT$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OBJ_NAME"" IS NOT NULL"
SYS,SYS_C001576,C,REDEF_OBJECT_BACKUP$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""REDEF_ID"" IS NOT NULL"
SYS,SYS_C001577,C,REDEF_OBJECT_BACKUP$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OBJ_TYPE"" IS NOT NULL"
SYS,SYS_C001578,C,REDEF_OBJECT_BACKUP$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OBJ_OWNER"" IS NOT NULL"
SYS,SYS_C001579,C,REDEF_OBJECT_BACKUP$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OBJ_NAME"" IS NOT NULL"
SYS,SYS_C001584,C,REDEF_STATUS$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""REDEF_ID"" IS NOT NULL"
SYS,SYS_C001585,C,REDEF_STATUS$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""PREV_OPERATION"" IS NOT NULL"
SYS,SYS_C001586,C,REDEF_STATUS$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OBJ_OWNER"" IS NOT NULL"
SYS,SYS_C001587,C,REDEF_STATUS$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OBJ_NAME"" IS NOT NULL"
SYS,SYS_C001588,C,REDEF_STATUS$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""STATUS"" IS NOT NULL"
SYS,SYS_C001589,C,REDEF_STATUS$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""RESTARTABLE"" IS NOT NULL"
SYS,SYS_C001590,C,REDEF_TRACK$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""REDEF#"" IS NOT NULL"
SYS,SYS_C001591,P,REDEF_TRACK$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
SYS,SYS_C00267,C,REFCON$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OBJ#"" IS NOT NULL"
SYS,SYS_C00268,C,REFCON$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""COL#"" IS NOT NULL"
SYS,SYS_C00269,C,REFCON$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""INTCOL#"" IS NOT NULL"
SYS,SYS_C00270,C,REFCON$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""REFTYP"" IS NOT NULL"
SYS,SYS_C002379,C,REG$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SUBSCRIPTION_NAME"" IS NOT NULL"
SYS,SYS_C002380,C,REG$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""LOCATION_NAME"" IS NOT NULL"
SYS,SYS_C002381,C,REG$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""USER#"" IS NOT NULL"
SYS,REGISTRY_PARENT_FK,R,REGISTRY$,DISABLED,NOT VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,REGISTRY_PK,CASCADE,,,USER NAME,
SYS,REGISTRY_PK,P,REGISTRY$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,SYS_C001888,C,REGISTRY$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SCHEMA#"" IS NOT NULL"
SYS,SYS_C001889,C,REGISTRY$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""INVOKER#"" IS NOT NULL"
SYS,SYS_C001890,C,REGISTRY$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""STATUS"" IS NOT NULL"
SYS,SYS_C001891,C,REGISTRY$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""FLAGS"" IS NOT NULL"
SYS,REGISTRY_BACKPORTS_PK,P,REGISTRY$BACKPORTS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,SYS_C001902,C,REGISTRY$BACKPORTS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""CID"" IS NOT NULL"
SYS,SYS_C001903,C,REGISTRY$BACKPORTS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""NAMESPACE"" IS NOT NULL"
SYS,SYS_C001904,C,REGISTRY$BACKPORTS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""BACKPORT_TYPE"" IS NOT NULL"
SYS,SYS_C001905,C,REGISTRY$BACKPORTS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""BACKPORT_TIME"" IS NOT NULL"
SYS,DEPENDENCIES_FK,R,REGISTRY$DEPENDENCIES,DISABLED,NOT VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,REGISTRY_PK,CASCADE,,,USER NAME,
SYS,DEPENDENCIES_PK,P,REGISTRY$DEPENDENCIES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,DEPENDENCIES_REQ_FK,R,REGISTRY$DEPENDENCIES,DISABLED,NOT VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,REGISTRY_PK,CASCADE,,,USER NAME,
SYS,SYS_C001896,C,REGISTRY$LOG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OPERATION"" IS NOT NULL"
SYS,REGISTRY_PROGRESS_FK,R,REGISTRY$PROGRESS,DISABLED,NOT VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,REGISTRY_PK,CASCADE,,,USER NAME,
SYS,REGISTRY_PROGRESS_PK,P,REGISTRY$PROGRESS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,REGISTRY_SCHEMA_FK,R,REGISTRY$SCHEMAS,DISABLED,NOT VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,REGISTRY_PK,CASCADE,,,USER NAME,
SYS,REGISTRY_SCHEMA_PK,P,REGISTRY$SCHEMAS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,REGISTRY$SQLPATCH_PK,P,REGISTRY$SQLPATCH,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,SYS_C006650,C,REGISTRY$SQLPATCH,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""PATCH_TYPE"" IS NOT NULL"
SYS,SYS_C006651,C,REGISTRY$SQLPATCH,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""STATUS"" IS NOT NULL"
SYS,SYS_C006652,C,REGISTRY$SQLPATCH,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""ACTION_TIME"" IS NOT NULL"
SYS,SYS_C006653,C,REGISTRY$SQLPATCH,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""LOGFILE"" IS NOT NULL"
SYS,SYS_C006654,F,REGISTRY$SQLPATCH,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""PATCH_DESCRIPTOR"" IS NOT NULL"
SYS,REGISTRY$SQLPATCH_RU_INFO_PK,P,REGISTRY$SQLPATCH_RU_INFO,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,SYS_C001134,C,REG_SNAP$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SOWNER"" IS NOT NULL"
SYS,SYS_C001135,C,REG_SNAP$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SNAPNAME"" IS NOT NULL"
SYS,SYS_C001136,C,REG_SNAP$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SNAPSITE"" IS NOT NULL"
SYS,SYS_C001324,C,REPL$_PROCESS_EVENTS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""STREAMS_TYPE"" IS NOT NULL"
SYS,SYS_C001325,C,REPL$_PROCESS_EVENTS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""PROCESS_TYPE"" IS NOT NULL"
SYS,SYS_C001326,C,REPL$_PROCESS_EVENTS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""STREAMS_NAME"" IS NOT NULL"
SYS,SYS_C00685,C,RESOURCE_CONSUMER_GROUP$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OBJ#"" IS NOT NULL"
SYS,SYS_C00669,C,RESOURCE_COST$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""RESOURCE#"" IS NOT NULL"
SYS,SYS_C00670,C,RESOURCE_COST$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""COST"" IS NOT NULL"
SYS,SYS_C00679,C,RESOURCE_MAP,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""RESOURCE#"" IS NOT NULL"
SYS,SYS_C00680,C,RESOURCE_MAP,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""TYPE#"" IS NOT NULL"
SYS,SYS_C00681,C,RESOURCE_MAP,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""NAME"" IS NOT NULL"
SYS,SYS_C00684,C,RESOURCE_PLAN$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OBJ#"" IS NOT NULL"
SYS,SYS_C00686,C,RESOURCE_PLAN_DIRECTIVE$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OBJ#"" IS NOT NULL"
SYS,SYS_C00687,C,RESOURCE_PLAN_DIRECTIVE$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""IS_SUBPLAN"" IS NOT NULL"
SYS,SYS_C00930,C,RESULT$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""TOID"" IS NOT NULL"
SYS,SYS_C00931,C,RESULT$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""VERSION#"" IS NOT NULL"
SYS,SYS_C00932,C,RESULT$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""METHOD#"" IS NOT NULL"
SYS,SYS_C00933,C,RESULT$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""RESULT#"" IS NOT NULL"
SYS,SYS_C00934,C,RESULT$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""RESULT_TOID"" IS NOT NULL"
SYS,SYS_C00935,C,RESULT$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""RESULT_VERSION#"" IS NOT NULL"
SYS,SYS_C00936,C,RESULT$,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""PROPERTIES"" IS NOT NULL"
